symbol,timestamp,open,high,low,close,volume,trade_count,vwap,rsi,label
META,2024-04-05 04:00:00+00:00,516.855,530.7,514.4099,527.34,19263265.0,323041.0,524.925109,67.07890690502288,2
META,2024-04-08 04:00:00+00:00,529.28,531.4899,518.89,519.25,13260579.0,248703.0,523.273548,61.99568860982495,1
META,2024-04-09 04:00:00+00:00,522.23,525.87,506.74,516.9,10881145.0,219227.0,515.146159,60.56005677108042,1
META,2024-04-10 04:00:00+00:00,509.29,522.5599,505.8,519.83,11418491.0,233325.0,517.877796,61.74939224995885,2
META,2024-04-11 04:00:00+00:00,521.11,523.86,517.29,523.16,10369469.0,200577.0,520.987061,63.11092216689157,2
META,2024-04-12 04:00:00+00:00,517.75,520.1899,509.33,511.9,11956035.0,211553.0,513.449388,55.86922534694709,2
META,2024-04-15 04:00:00+00:00,516.72,518.53,497.28,500.23,13512893.0,252684.0,504.999562,49.52630976727847,1
META,2024-04-16 04:00:00+00:00,498.11,504.7699,497.11,499.76,9847925.0,197020.0,501.075266,49.28363162065493,2
META,2024-04-17 04:00:00+00:00,503.1,503.16,487.14,494.17,12193743.0,255481.0,495.092519,46.37318109173507,2
META,2024-04-18 04:00:00+00:00,499.82,512.21,499.04,501.8,14808670.0,264231.0,505.192472,50.65654059572286,2
META,2024-04-19 04:00:00+00:00,502.8,502.8,475.73,481.07,25651764.0,402633.0,485.401381,41.06060575627696,0
META,2024-04-22 04:00:00+00:00,489.715,492.01,473.4,481.73,17271125.0,343668.0,482.099173,41.44094848066903,2
META,2024-04-23 04:00:00+00:00,491.25,498.76,488.97,496.1,15079196.0,269952.0,494.44432,49.13701488048833,2
META,2024-04-24 04:00:00+00:00,508.06,510.0,484.58,493.5,37772677.0,760826.0,494.477871,47.910131183833045,2
META,2024-04-25 04:00:00+00:00,421.4,445.77,414.5,441.38,82890741.0,1379142.0,433.149819,31.130147174889885,2
META,2024-04-26 04:00:00+00:00,441.46,446.44,431.96,443.29,32691443.0,565017.0,440.174864,32.0691030318288,1
META,2024-04-29 04:00:00+00:00,439.56,439.76,428.56,432.62,21502646.0,436636.0,432.774577,29.638117514072988,0
META,2024-04-30 04:00:00+00:00,431.05,439.6199,429.72,430.17,18429496.0,309926.0,433.318469,29.09277783592286,0
META,2024-05-01 04:00:00+00:00,428.6,449.96,427.11,439.19,20355322.0,349545.0,439.146442,33.91393730073726,0
META,2024-05-02 04:00:00+00:00,438.84,443.96,432.28,441.68,15221322.0,261997.0,439.012473,35.22329223428382,0
META,2024-05-03 04:00:00+00:00,445.93,454.17,443.85,451.96,16489057.0,298621.0,450.404581,40.46750214340889,0
META,2024-05-06 04:00:00+00:00,455.58,466.16,453.34,465.68,15094627.0,293476.0,460.271601,46.67271071475034,0
META,2024-05-07 04:00:00+00:00,466.29,471.53,461.31,468.24,13406816.0,252770.0,467.160466,47.76671779493171,0
META,2024-05-08 04:00:00+00:00,463.5,475.58,463.002,472.6,11683929.0,223028.0,472.040716,49.66083916163536,1
META,2024-05-09 04:00:00+00:00,470.0,476.08,467.63,475.42,9437651.0,202470.0,473.689984,50.90100674794137,1
META,2024-05-10 04:00:00+00:00,477.09,477.5,469.6,476.2,10749999.0,211532.0,474.322087,51.258692595306094,0
META,2024-05-13 04:00:00+00:00,472.75,473.35,462.85,468.01,14668798.0,261958.0,467.613579,47.357545408060446,0
META,2024-05-14 04:00:00+00:00,463.37,472.54,460.08,471.85,10478553.0,208229.0,468.311874,49.30566773758605,1
META,2024-05-15 04:00:00+00:00,474.98,482.4999,471.2,481.54,13100470.0,238245.0,478.220135,53.9380040487121,2
META,2024-05-16 04:00:00+00:00,475.0,477.69,472.75,473.23,16608179.0,259957.0,474.969457,49.74030722680091,2
META,2024-05-17 04:00:00+00:00,470.83,472.8,468.42,471.91,10807289.0,201358.0,470.921929,49.08681764990552,1
META,2024-05-20 04:00:00+00:00,469.95,473.2,467.04,468.84,11745080.0,222660.0,470.033649,47.52301022305677,1
META,2024-05-21 04:00:00+00:00,467.12,470.7,462.27,464.63,11742189.0,235686.0,465.385269,45.387587324988864,0
META,2024-05-22 04:00:00+00:00,467.87,473.7199,465.65,467.78,10078611.0,190035.0,469.451328,47.29584894987974,0
META,2024-05-23 04:00:00+00:00,472.88,474.3581,461.54,465.78,11747913.0,230168.0,467.043216,46.19222886163572,0
META,2024-05-24 04:00:00+00:00,467.62,479.8499,466.3,478.22,12024254.0,235641.0,475.495758,53.46574497485476,2
META,2024-05-28 04:00:00+00:00,476.575,480.86,474.84,479.92,10175770.0,205155.0,477.772466,54.37342032348992,2
META,2024-05-29 04:00:00+00:00,474.66,479.85,473.7,474.36,9226218.0,178151.0,476.096249,50.87800788802639,1
META,2024-05-30 04:00:00+00:00,471.67,471.73,464.71,467.05,10735226.0,218561.0,467.912318,46.63341301909793,0
META,2024-05-31 04:00:00+00:00,465.8,469.12,454.4601,466.83,16919805.0,267637.0,462.195718,46.50765936410199,0
META,2024-06-03 04:00:00+00:00,470.86,479.6,468.24,477.49,11279390.0,241709.0,475.331825,53.106335236756856,0
META,2024-06-04 04:00:00+00:00,477.0,478.89,473.2322,476.99,7088718.0,157167.0,475.907177,52.77747505914181,0
META,2024-06-05 04:00:00+00:00,484.45,496.65,483.91,495.06,15690484.0,305775.0,490.355183,61.94835864737931,0
META,2024-06-06 04:00:00+00:00,492.98,502.82,490.89,493.76,10667339.0,232913.0,496.426027,61.03007726579927,0
META,2024-06-07 04:00:00+00:00,495.91,498.91,490.1701,492.96,9380745.0,165787.0,494.699462,60.43636553190871,0
META,2024-06-10 04:00:00+00:00,493.86,502.66,493.41,502.6,11236919.0,196045.0,499.816802,64.87110337482383,1
META,2024-06-11 04:00:00+00:00,500.16,507.6,498.27,507.47,9673715.0,192309.0,503.734195,66.89023433844449,1
META,2024-06-12 04:00:00+00:00,513.99,514.01,504.47,508.84,11983227.0,245766.0,508.091263,67.45691063606515,1
META,2024-06-13 04:00:00+00:00,505.71,509.36,501.36,504.1,9954621.0,185894.0,504.633727,63.4130162062917,1
META,2024-06-14 04:00:00+00:00,502.65,507.15,500.75,504.16,10743347.0,169685.0,503.68741,63.442890854446745,1
META,2024-06-17 04:00:00+00:00,501.67,510.75,496.01,506.63,11266601.0,222668.0,504.420914,64.720020259728,2
META,2024-06-18 04:00:00+00:00,504.56,506.0,495.02,499.49,13060425.0,244389.0,499.726183,58.37179868225901,1
META,2024-06-20 04:00:00+00:00,502.0,503.67,496.77,501.7,11801182.0,218689.0,501.048582,59.68977439244163,0
META,2024-06-21 04:00:00+00:00,503.45,503.45,492.39,494.78,23130732.0,231446.0,496.778897,53.93187845630329,0
META,2024-06-24 04:00:00+00:00,499.2,507.8,494.29,498.91,13525278.0,267698.0,500.626591,56.62135929037243,0
META,2024-06-25 04:00:00+00:00,497.05,510.71,495.5,510.6,12109769.0,232512.0,507.77384,63.17470817991984,2
META,2024-06-26 04:00:00+00:00,506.645,513.81,504.6765,513.12,8882337.0,191570.0,511.318792,64.42247600812085,2
META,2024-06-27 04:00:00+00:00,514.25,522.8799,513.9,519.56,10121199.0,218835.0,519.009404,67.45715727648162,2
META,2024-06-28 04:00:00+00:00,517.15,521.88,503.84,504.22,15782127.0,252279.0,509.685154,55.3468663517581,0
META,2024-07-01 04:00:00+00:00,504.95,506.58,493.17,504.68,10328150.0,243699.0,500.762581,55.6042524399597,0
META,2024-07-02 04:00:00+00:00,500.76,510.5,499.45,509.5,7739479.0,177222.0,507.015431,58.31557291796968,0
META,2024-07-03 04:00:00+00:00,506.37,511.28,506.02,509.96,6005615.0,137551.0,509.223333,58.57558369872345,0
META,2024-07-05 04:00:00+00:00,511.6,540.87,511.6,539.91,21354093.0,399774.0,531.556482,71.18025108103076,1
META,2024-07-08 04:00:00+00:00,542.35,542.81,526.65,529.32,14917495.0,346302.0,531.292726,63.78920364948105,2
META,2024-07-09 04:00:00+00:00,533.75,537.48,528.1901,530.0,8769088.0,209972.0,532.204325,64.04735532744013,2
META,2024-07-10 04:00:00+00:00,530.79,538.88,528.36,534.69,10983276.0,220271.0,534.223908,65.85539352518641,2
META,2024-07-11 04:00:00+00:00,530.89,535.46,508.3733,512.7,16458253.0,372805.0,517.146968,52.519198973509305,2
META,2024-07-12 04:00:00+00:00,497.755,508.09,494.23,498.87,19750544.0,431007.0,501.443109,46.1845965644718,2
META,2024-07-15 04:00:00+00:00,498.63,506.6799,493.37,496.16,12539163.0,307888.0,498.853307,45.03825351179179,2
META,2024-07-16 04:00:00+00:00,501.5,503.9499,485.79,489.79,14075833.0,311407.0,491.387607,42.37575298590056,2
META,2024-07-17 04:00:00+00:00,479.17,479.17,459.12,461.99,28076595.0,594311.0,466.280633,33.161960850242906,0
META,2024-07-18 04:00:00+00:00,475.0,479.2393,464.54,475.85,19267160.0,371129.0,472.022957,40.149033624830736,0
META,2024-07-19 04:00:00+00:00,476.06,486.71,475.71,476.79,15149416.0,275815.0,480.14358,40.60254554463424,2
META,2024-07-22 04:00:00+00:00,486.575,492.06,483.9,487.4,12023088.0,247754.0,487.940555,45.61202544637054,2
META,2024-07-23 04:00:00+00:00,489.84,495.22,487.72,488.69,9455527.0,218059.0,490.960253,46.20606738906044,2
META,2024-07-24 04:00:00+00:00,472.305,476.3,460.58,461.27,17649738.0,344938.0,466.776956,36.96423019424763,1
META,2024-07-25 04:00:00+00:00,463.26,463.548,442.65,453.41,18240489.0,355518.0,454.832721,34.81461519050421,0
META,2024-07-26 04:00:00+00:00,464.195,469.77,459.42,465.7,14222388.0,253195.0,465.059045,40.62855654263373,0
META,2024-07-29 04:00:00+00:00,469.88,473.96,465.02,465.71,11339630.0,207978.0,468.454905,40.63319631720577,0
META,2024-07-30 04:00:00+00:00,467.0,472.73,456.7,463.19,11390439.0,221092.0,464.553278,39.78933481259583,0
META,2024-07-31 04:00:00+00:00,471.02,476.5,466.75,474.83,24285777.0,403555.0,473.291347,45.42706895316848,1
META,2024-08-01 04:00:00+00:00,521.0,527.1709,492.1,497.74,43083082.0,692595.0,507.745242,54.464379706024566,1
META,2024-08-02 04:00:00+00:00,489.0,501.145,476.15,488.14,24044658.0,415905.0,487.320226,50.6772855089579,1
META,2024-08-05 04:00:00+00:00,451.345,483.48,450.8,475.73,21396191.0,450129.0,472.158127,46.204641033266256,0
META,2024-08-06 04:00:00+00:00,479.0,502.56,478.65,494.09,20954959.0,369517.0,494.616518,52.83659849936433,0
META,2024-08-07 04:00:00+00:00,503.13,510.15,486.86,488.92,20105307.0,348628.0,497.255869,50.93247863535304,0
META,2024-08-08 04:00:00+00:00,497.5,509.96,494.72,509.63,16156843.0,283215.0,504.117818,57.53440775410827,0
META,2024-08-09 04:00:00+00:00,507.71,518.34,505.7,517.77,13696640.0,240339.0,513.52286,59.82257530331986,0
META,2024-08-12 04:00:00+00:00,516.86,518.02,509.1,515.95,9767422.0,199845.0,514.715684,59.05636321025158,0
META,2024-08-13 04:00:00+00:00,520.01,531.4999,518.15,528.54,13743839.0,249714.0,526.526104,62.62276368491965,1
META,2024-08-14 04:00:00+00:00,528.06,534.0,523.13,526.76,11444189.0,204545.0,528.45684,61.80310518939647,1
META,2024-08-15 04:00:00+00:00,531.79,539.77,526.7,537.33,13482141.0,238529.0,536.467877,64.7533510888644,2
META,2024-08-16 04:00:00+00:00,531.9,533.66,524.66,527.42,14776684.0,258747.0,529.118714,60.06885519684983,0
META,2024-08-19 04:00:00+00:00,526.87,531.66,522.76,529.28,9879713.0,194661.0,527.507614,60.64433729274331,1
META,2024-08-20 04:00:00+00:00,528.35,531.09,525.88,526.73,8018391.0,163291.0,528.140178,59.38082861661246,1
META,2024-08-21 04:00:00+00:00,527.15,539.4,526.935,535.16,13423292.0,234243.0,534.127617,62.18571903085032,2
META,2024-08-22 04:00:00+00:00,537.0,544.23,528.59,531.93,15708292.0,242868.0,536.310568,60.46292398032083,2
META,2024-08-23 04:00:00+00:00,536.92,539.87,525.06,528.0,11323936.0,208435.0,530.663428,58.34494850299276,2
META,2024-08-26 04:00:00+00:00,527.6,528.0,514.95,521.12,9584002.0,202904.0,520.447263,54.7305021307716,1
META,2024-08-27 04:00:00+00:00,518.98,524.01,515.31,519.1,6282720.0,141014.0,519.949689,53.67904654517814,1
META,2024-08-28 04:00:00+00:00,517.675,521.085,512.45,516.78,9106077.0,176573.0,516.397262,52.43313103894543,1
META,2024-08-29 04:00:00+00:00,519.05,527.2,515.6789,518.22,8317424.0,181057.0,521.308348,53.15984138850685,2
META,2024-08-30 04:00:00+00:00,521.35,523.54,515.2,521.31,9157541.0,157531.0,519.853817,54.757144928299766,1
META,2024-09-03 04:00:00+00:00,519.64,525.49,508.6176,511.76,12459113.0,258240.0,514.428077,49.17567022981471,2
META,2024-09-04 04:00:00+00:00,506.07,516.59,504.07,512.74,8335207.0,174527.0,512.317171,49.741808365151336,2
META,2024-09-05 04:00:00+00:00,511.72,521.6295,511.15,516.86,8640888.0,177693.0,516.500535,52.154742513998855,2
META,2024-09-06 04:00:00+00:00,521.88,524.5849,498.25,500.27,14744521.0,278066.0,504.950977,43.1674502964071,0
META,2024-09-09 04:00:00+00:00,506.16,511.33,502.08,504.79,11047828.0,189309.0,505.896519,45.90264244620981,0
META,2024-09-10 04:00:00+00:00,508.16,514.18,500.0278,504.79,9899022.0,180456.0,505.840344,45.90264244620982,0
META,2024-09-11 04:00:00+00:00,507.01,513.12,495.6,511.83,10782532.0,199382.0,506.260172,50.22944223442044,0
META,2024-09-12 04:00:00+00:00,517.05,526.71,515.22,525.6,11993342.0,238761.0,522.458144,57.40556095989333,0
META,2024-09-13 04:00:00+00:00,520.34,527.581,517.11,524.62,10321422.0,193182.0,524.374005,56.7781170445833,0
META,2024-09-16 04:00:00+00:00,524.54,534.1,517.4,533.28,9527646.0,196342.0,527.623182,60.85028813713609,0
META,2024-09-17 04:00:00+00:00,537.6,542.1,530.57,536.315,11690779.0,206576.0,536.382546,62.19460486283244,0
META,2024-09-18 04:00:00+00:00,537.065,544.2,533.9026,537.95,10323537.0,193714.0,538.756682,62.93302565088473,0
META,2024-09-19 04:00:00+00:00,550.0,562.07,546.52,559.1,15646951.0,309813.0,556.528915,70.86157170913744,1
META,2024-09-20 04:00:00+00:00,560.0,564.5,556.3001,561.35,22066817.0,237051.0,561.277205,71.55854330868242,0
META,2024-09-23 04:00:00+00:00,569.5,573.9799,562.41,564.41,12830669.0,232829.0,566.499396,72.52119760179693,1
META,2024-09-24 04:00:00+00:00,566.68,567.745,554.19,563.33,12992956.0,210803.0,561.090669,71.60007171909504,1
META,2024-09-25 04:00:00+00:00,564.05,576.88,563.72,568.31,16543350.0,294987.0,570.593655,73.28506586656174,1
META,2024-09-26 04:00:00+00:00,575.73,577.4,562.3501,567.84,14400787.0,274191.0,569.127036,72.84578852671969,0
META,2024-09-27 04:00:00+00:00,570.1,570.8399,564.51,567.36,9398367.0,185300.0,567.576715,72.36869652984822,1
META,2024-09-30 04:00:00+00:00,567.7,574.68,564.8,572.44,12807206.0,198226.0,571.248672,74.28798787615801,0
META,2024-10-01 04:00:00+00:00,577.98,583.04,570.1,576.47,15259274.0,275136.0,576.889206,75.72832857980396,0
META,2024-10-02 04:00:00+00:00,574.86,576.0,569.34,572.81,6524650.0,160973.0,572.938782,71.7947950849948,0
META,2024-10-03 04:00:00+00:00,570.15,583.36,568.73,582.77,11580980.0,219869.0,578.998392,75.52110689817343,0
META,2024-10-04 04:00:00+00:00,583.73,596.85,581.43,595.94,14199788.0,262851.0,589.800604,79.39714817306248,1
META,2024-10-07 04:00:00+00:00,598.22,602.95,584.04,584.78,12014198.0,260097.0,591.617871,69.372945175847,1
META,2024-10-08 04:00:00+00:00,589.69,593.56,585.97,592.89,7857377.0,165549.0,590.710807,72.12698514348318,1
META,2024-10-09 04:00:00+00:00,593.99,594.39,581.61,590.51,9529707.0,216196.0,588.030935,70.13386462713008,1
META,2024-10-10 04:00:00+00:00,587.57,590.23,582.52,583.83,7740449.0,172252.0,585.638842,64.72746013887001,1
META,2024-10-11 04:00:00+00:00,584.83,591.21,582.71,589.95,8587051.0,175528.0,587.729266,67.22057207068767,2
META,2024-10-14 04:00:00+00:00,594.22,600.1,589.96,590.42,8251971.0,190703.0,593.786951,67.41107697995858,2
META,2024-10-15 04:00:00+00:00,590.16,590.61,580.143,586.27,9564236.0,215267.0,585.210052,63.88079006635796,2
META,2024-10-16 04:00:00+00:00,581.395,582.08,574.03,576.79,11268384.0,233780.0,576.761019,56.59016712685093,1
META,2024-10-17 04:00:00+00:00,583.33,584.97,575.2,576.93,8701158.0,173524.0,578.46022,56.66881722780393,1
META,2024-10-18 04:00:00+00:00,581.1,583.9675,575.25,576.47,7694274.0,153979.0,579.280152,56.30782784896105,2
META,2024-10-21 04:00:00+00:00,576.03,577.2399,569.11,575.16,8171879.0,180549.0,573.318448,55.22884538325332,2
META,2024-10-22 04:00:00+00:00,574.29,583.53,572.12,582.01,8544463.0,169579.0,579.435339,59.58942846041935,2
META,2024-10-23 04:00:00+00:00,579.97,585.0,562.5,563.69,14248419.0,276890.0,569.431518,46.53528855706905,0
META,2024-10-24 04:00:00+00:00,567.125,568.8799,561.52,567.78,7184651.0,163321.0,566.540002,49.21036768984284,0
META,2024-10-25 04:00:00+00:00,573.935,581.29,571.72,573.25,11337874.0,211240.0,575.638823,52.624438162502464,0
META,2024-10-28 04:00:00+00:00,582.0,583.7499,574.12,578.16,10925131.0,205653.0,577.932283,55.51504744887374,2
META,2024-10-29 04:00:00+00:00,580.145,593.67,575.398,593.28,13019092.0,260631.0,588.057594,63.00147194739733,2
META,2024-10-30 04:00:00+00:00,600.98,601.2,589.38,591.8,26864925.0,549276.0,595.07717,61.90330153834073,2
META,2024-10-31 04:00:00+00:00,585.0,589.9,563.01,567.58,26838395.0,516258.0,572.58367,47.35577658940728,1
META,2024-11-01 04:00:00+00:00,567.605,573.67,562.56,567.16,15303235.0,288091.0,568.879567,47.14885477314318,1
META,2024-11-04 05:00:00+00:00,564.1,568.69,557.89,560.68,12064601.0,244774.0,562.545104,43.95748892659681,0
META,2024-11-05 05:00:00+00:00,567.305,573.48,566.67,572.43,9775379.0,187604.0,570.897915,50.500182577857565,0
META,2024-11-06 05:00:00+00:00,562.75,573.0,555.1679,572.05,18305429.0,386439.0,566.17595,50.295679385545,0
META,2024-11-07 05:00:00+00:00,576.89,594.7999,575.21,591.7,14653708.0,311945.0,589.370414,59.4420153772248,2
META,2024-11-08 05:00:00+00:00,591.54,593.1,584.52,589.34,9407040.0,205716.0,588.271017,58.06015137164825,2
META,2024-11-11 05:00:00+00:00,586.36,587.0,576.51,583.17,10209051.0,218814.0,581.746893,54.4933946658804,2
META,2024-11-12 05:00:00+00:00,588.545,599.66,580.38,584.82,16287724.0,317132.0,587.673883,55.28450459064255,2
META,2024-11-13 05:00:00+00:00,582.605,585.64,575.17,580.0,10757583.0,207528.0,580.635007,52.4177623337816,2
META,2024-11-14 05:00:00+00:00,577.0,580.76,573.01,577.16,11053743.0,189141.0,576.619312,50.747979593382055,1
META,2024-11-15 05:00:00+00:00,571.22,572.57,551.5,554.08,17686337.0,338654.0,558.283141,39.684244774481776,1
META,2024-11-18 05:00:00+00:00,557.04,559.9,550.09,554.4,14349882.0,247327.0,554.921523,39.87994944739215,1
MSFT,2023-12-08 05:00:00+00:00,369.2,374.46,368.23,374.23,20154366.0,297367.0,372.737996,47.23479793150635,1
MSFT,2023-12-11 05:00:00+00:00,368.48,371.6,366.1,371.3,27713533.0,414614.0,369.456496,42.3773488797974,2
MSFT,2023-12-12 05:00:00+00:00,370.85,374.42,370.46,374.38,24853135.0,342225.0,372.710068,48.38605577951859,1
MSFT,2023-12-13 05:00:00+00:00,376.02,377.6361,370.77,374.37,30955589.0,397700.0,374.438665,48.36842044685931,1
MSFT,2023-12-14 05:00:00+00:00,373.31,373.76,364.13,365.93,43281200.0,625680.0,367.221986,36.3323638906808,0
MSFT,2023-12-15 05:00:00+00:00,366.85,372.4,366.28,370.73,78502424.0,447190.0,369.873574,44.75248835224469,1
MSFT,2023-12-18 05:00:00+00:00,369.45,373.0,368.68,372.65,21804069.0,338297.0,371.721793,47.730282118276,1
MSFT,2023-12-19 05:00:00+00:00,371.49,373.26,369.84,373.26,20605745.0,306166.0,372.205373,48.67675738898079,1
MSFT,2023-12-20 05:00:00+00:00,375.0,376.03,370.53,370.62,26322034.0,396117.0,373.019633,44.88839136782829,0
MSFT,2023-12-21 05:00:00+00:00,372.56,374.41,370.04,373.54,17709860.0,289340.0,372.294073,49.56396438274355,1
MSFT,2023-12-22 05:00:00+00:00,373.68,375.18,372.71,374.58,17107484.0,282281.0,374.360058,51.15346495719183,1
MSFT,2023-12-26 05:00:00+00:00,375.0,376.94,373.5,374.66,12673397.0,264687.0,374.71496,51.28065774722866,1
MSFT,2023-12-27 05:00:00+00:00,373.69,375.06,372.8116,374.07,14906842.0,266584.0,373.786072,50.241601836722175,1
MSFT,2023-12-28 05:00:00+00:00,375.37,376.458,374.16,375.28,14328694.0,278203.0,375.437319,52.37296247369942,2
MSFT,2023-12-29 05:00:00+00:00,376.0,377.16,373.48,376.04,18730838.0,296401.0,375.868739,53.71403653721904,2
MSFT,2024-01-02 05:00:00+00:00,373.86,375.9,366.771,370.87,25263217.0,458201.0,370.084432,44.52859879219318,1
MSFT,2024-01-03 05:00:00+00:00,369.01,373.2562,368.51,370.6,23087200.0,373471.0,371.174093,44.10441696592168,0
MSFT,2024-01-04 05:00:00+00:00,370.665,373.1,367.17,367.94,20903636.0,336285.0,369.696686,40.05601755488049,0
MSFT,2024-01-05 05:00:00+00:00,368.97,372.06,366.5,367.75,21004575.0,327543.0,368.891836,39.77517044134289,0
MSFT,2024-01-08 05:00:00+00:00,369.3,375.2,369.01,374.69,23138403.0,370117.0,373.006602,52.79442317332802,0
MSFT,2024-01-09 05:00:00+00:00,372.01,375.99,371.19,375.79,20832365.0,348245.0,374.475021,54.47432823637632,0
MSFT,2024-01-10 05:00:00+00:00,376.37,384.17,376.32,382.77,25518405.0,426055.0,381.59849,63.37984341146379,0
MSFT,2024-01-11 05:00:00+00:00,386.0,390.68,380.38,384.63,27855837.0,463131.0,384.63698,65.32630150773741,0
MSFT,2024-01-12 05:00:00+00:00,385.49,388.68,384.65,388.47,21661173.0,349005.0,387.428134,68.9908289758258,0
MSFT,2024-01-16 05:00:00+00:00,393.66,394.03,387.6229,390.27,27203507.0,461411.0,390.716929,70.56141149731599,0
MSFT,2024-01-17 05:00:00+00:00,387.98,390.11,384.81,389.47,22235872.0,363225.0,388.196772,68.89133122521605,0
MSFT,2024-01-18 05:00:00+00:00,391.72,393.99,390.12,393.87,23396386.0,369846.0,392.653564,72.71624462000587,0
MSFT,2024-01-19 05:00:00+00:00,395.76,398.67,393.5,398.67,29331136.0,425457.0,396.604826,76.15991256064403,1
MSFT,2024-01-22 05:00:00+00:00,400.02,400.62,393.59,396.51,27020638.0,450541.0,396.879799,71.76998672298988,0
MSFT,2024-01-23 05:00:00+00:00,395.75,399.38,393.93,398.9,20530250.0,319029.0,397.160182,73.584336843193,0
MSFT,2024-01-24 05:00:00+00:00,401.54,405.63,400.45,402.56,24872010.0,412726.0,403.135356,76.11588944621526,0
MSFT,2024-01-25 05:00:00+00:00,404.32,407.01,402.5294,404.87,21032928.0,386271.0,404.845189,77.57653152007751,1
MSFT,2024-01-26 05:00:00+00:00,404.37,406.17,402.43,403.93,17803271.0,337194.0,404.044752,75.55174250542932,2
MSFT,2024-01-29 05:00:00+00:00,406.06,409.98,404.33,409.72,24510234.0,446367.0,407.992006,79.15989379428467,2
MSFT,2024-01-30 05:00:00+00:00,412.26,413.05,406.4501,408.59,33477610.0,606542.0,409.222264,76.77834152322572,1
MSFT,2024-01-31 05:00:00+00:00,406.96,415.32,397.21,397.58,47871097.0,736136.0,403.154686,58.35634947712633,0
MSFT,2024-02-01 05:00:00+00:00,401.83,408.0,401.8,403.78,30657726.0,476058.0,404.54701,63.646129088426655,1
MSFT,2024-02-02 05:00:00+00:00,403.81,412.65,403.56,411.22,28227070.0,474634.0,409.854361,68.7723165388777,1
MSFT,2024-02-05 05:00:00+00:00,409.9,411.16,403.99,405.65,25352286.0,455599.0,406.255711,61.75192599200844,0
MSFT,2024-02-06 05:00:00+00:00,405.88,407.97,402.91,405.49,18382624.0,342464.0,404.88065,61.55753402960907,0
MSFT,2024-02-07 05:00:00+00:00,407.44,414.3,407.4,414.05,22340526.0,352956.0,412.025999,67.45942847989622,1
MSFT,2024-02-08 05:00:00+00:00,414.05,415.56,412.53,414.11,21225257.0,323852.0,413.815986,67.49709578386792,2
MSFT,2024-02-09 05:00:00+00:00,415.25,420.82,415.09,420.55,22032844.0,369747.0,419.258229,71.33279086470331,2
MSFT,2024-02-12 05:00:00+00:00,420.555,420.74,414.75,415.26,21202921.0,401543.0,416.827925,64.58997201854893,2
MSFT,2024-02-13 05:00:00+00:00,404.94,410.071,403.39,406.32,27824936.0,544613.0,406.695124,55.10921472523077,1
MSFT,2024-02-14 05:00:00+00:00,408.07,409.84,404.57,409.49,20401190.0,384410.0,407.429171,57.491844786411285,2
MSFT,2024-02-15 05:00:00+00:00,408.14,409.13,404.29,406.56,21825525.0,412617.0,406.075048,54.60688439907399,2
MSFT,2024-02-16 05:00:00+00:00,407.96,408.29,403.44,404.06,22296495.0,371675.0,405.157518,52.19996846374794,0
MSFT,2024-02-20 05:00:00+00:00,403.24,404.49,398.01,402.79,24307915.0,450376.0,401.240657,50.970877489092906,0
MSFT,2024-02-21 05:00:00+00:00,400.17,402.29,397.22,402.18,18631072.0,372892.0,400.140845,50.35755453592429,0
MSFT,2024-02-22 05:00:00+00:00,410.19,412.83,408.57,411.65,27009869.0,438853.0,410.898526,58.671729612168335,2
MSFT,2024-02-23 05:00:00+00:00,415.67,415.86,408.97,410.34,16295879.0,339008.0,411.4808,57.24349953636669,1
MSFT,2024-02-26 05:00:00+00:00,411.455,412.16,407.36,407.54,16193505.0,360536.0,408.684415,54.20618648057161,0
MSFT,2024-02-27 05:00:00+00:00,407.99,408.32,403.85,407.48,14835827.0,329867.0,406.573385,54.13989485157085,0
MSFT,2024-02-28 05:00:00+00:00,408.175,409.3,405.3201,407.72,13183125.0,288489.0,407.248201,54.380224667150486,0
MSFT,2024-02-29 05:00:00+00:00,408.64,414.2,405.92,413.64,31947263.0,381314.0,411.703033,59.95487249183807,2
MSFT,2024-03-01 05:00:00+00:00,411.27,415.87,410.88,415.5,17823445.0,394309.0,414.109711,61.54486316243459,2
MSFT,2024-03-04 05:00:00+00:00,413.44,417.35,412.32,414.92,17595956.0,397492.0,415.13935,60.73505149063207,2
MSFT,2024-03-05 05:00:00+00:00,413.96,414.25,400.64,402.65,26923077.0,538264.0,403.877927,46.72740588574269,1
MSFT,2024-03-06 05:00:00+00:00,402.97,405.16,398.39,402.09,22344149.0,449330.0,402.18891,46.20364849977327,1
MSFT,2024-03-07 05:00:00+00:00,406.12,409.78,402.24,409.14,18718479.0,356886.0,407.614709,53.30036914360721,0
MSFT,2024-03-08 05:00:00+00:00,407.96,410.42,404.33,406.22,18002186.0,372186.0,407.116568,50.33838594073192,0
MSFT,2024-03-11 04:00:00+00:00,403.762,405.68,401.26,404.52,16120752.0,361478.0,403.830886,48.64354726631556,0
MSFT,2024-03-12 04:00:00+00:00,407.62,415.57,406.79,415.28,22457003.0,390705.0,413.42615,58.229706516744656,1
MSFT,2024-03-13 04:00:00+00:00,418.1,418.18,411.45,415.1,17115931.0,335667.0,414.882393,58.03455085042084,1
MSFT,2024-03-14 04:00:00+00:00,420.24,427.82,417.99,425.22,34157299.0,595704.0,424.550678,65.11374205657293,1
